company	reviewer	date	rating	review
cie_B	Stacey	2018-08-25T22:00:00Z	1	"The only reason I'm giving 1-star is because I can't give zero!My husband's iPhone 6s Plus stopped charging completely out of nowhere the other day - we've had it for a year in June. When I went to the Apple store, they did diagnostic testing and determined that the phone would never have enough power to turn on again, but didn't know exactly why (which I have an e-mail stating that). I was told the only thing they could do was offer me a brand new replacement for $500 dollars!! I fought against it stating it was a product malfunction and was not my fault - especially considering they couldn't properly diagnose why it happened! I was given no other choice. I tried calling Apple and was given the worst costumer service telling me the same bogus story that in-store provided me with. Basically, I had no other choice but to purchase another phone. When I was at the checkout, I had my non-functioning phone taken from me and placed into the package and when asked why they were taking it, I was told that it was policy that they had to take my old phone back which is why I was receiving a new one at a ""discounted"" price. They wouldn't even let me have my phone to back it up! I refused to give them the phone I PAID for and PAY again for another phone so I took my old phone home and contacted a friend with phone-tech experience. Let's just say that within 3 hours, he had my phone up and running!! AFTER BEING TOLD IT WOULD NEVER TURN ON AGAIN BY APPLE!Moral of the story - Apple very clearly is making customers buy new phones after telling them their phones are not fixable so that they can take the old phone, fix it and resell to make double the money!! No wonder the company is worth almost 1 trillion dollars!! RIDICULOUS!"
cie_B	Niki	2018-08-25T22:00:00Z	3	I didn't know why people don't like this website, after visit it, I figure out. The price is much higher that other websites, such as newegg or amazon.
cie_B	Peter Wales	2018-08-23T22:00:00Z	4	I recently bought iPhone x, and  i lost my phone but due to it's high security i found my phone. But one function is worst that i cannot transfer my data from one phone to another.
cie_B	Elyssa Marx-Alaimo	2018-08-22T22:00:00Z	1	Contacted Apple support about charges my son made in my phone after he found my iTunes password. They said they wouldn’t refund me and THEN said “sorry as we won”. I have a screenshot of the chat convo, but I don’t see how to post that.
cie_B	Tony B	2018-08-22T22:00:00Z	1	"Am on my second chat, having waited over 5 minutes on the first (100621560245) staring at the ""2 minute wait time"" statement.  Now holding again on chat (100621560245) because I can't return my second Apple watch that had a battery explode the front screen without contacting Apple and waiting on hold.  Horrible experience on a horrible product!"
cie_B	Prashant	2018-08-22T22:00:00Z	1	I got Apple 4 S it was so bad that as soon as i transferred it got slow. Moreover, Apple is making old phone slow that that people can buy new products. APPLE PHONE ARE PATHETIC AND THEY ARE TRYING TO SUCK THE BLOOD OF PEOPLE BY MAKING THE OLD PHONE SLOW.STAY AWAY FROM APPLE PHONES.............SAME STRATEGY DOES NOT WORK MOREOVER UNETHICAL APPROACH WILL TAKE APPLE NO WHERE INVESTORS TAKE YOUR MONEY BACK OR YOU WILL LOOSE ..............................
cie_B	Landlord	2018-08-21T22:00:00Z	5	great product and great customer service. Recently my Ipad cracked really badly they managed to get the ipad repaired in a matter of days, Really appreciate the response from the team.
cie_B	jason millar	2018-08-21T22:00:00Z	1	All their products iPads phones are not fit for purpose. The units are supposed to be portable that means moving them round. With moving them the risk of hitting something or dropping them comes into play. They have a thin layer of glass which means they are simply not fit for purpose. The apple spell check is a joke and makes up words puts the wrong words in sentences and makes you look neanderthol I won’t buy anymore of their expensive junk
cie_B	Hannah Henderson	2018-08-20T22:00:00Z	2	TERRIBLE CUSTOMER SERVICE!! I Ordered a MacBook Pro recently with the educational promotion through Apple for school this semester. The system processed half of my order and not the other so I wasn't going to receive my product. I went through hours of customer service calls (which were a nightmare). They would put me on hold for 20+ minutes at a time and still not answer any of my questions. I was then passed around to many different people, none of which could help me fix the problem. They would try to send me back to previous people I had spoken with and then provide me with invalid extensions just to get me off the line. Even a week after my refund and product cancelation from the system, they still couldn't figure out how to let me order my MacBook. When I finally got it ordered under someone else's Apple ID, I paid more for the express shipping so that I would get in within the next couple of days for school and they didn't even respect that request. They didn't ship my order until after the date I originally paid for it to arrive at my house. I then had to go through more calls, transfers and holds to get a refund on the extra I paid for my shipping. I had originally attempted to purchase my MacBook a couple of weeks before school started but did not end up receiving it until a couple weeks into the semester. Completely ridiculous. Products are good but my recent experience with Apple customer service was awful. 10/10 would never recommend.
cie_B	James J	2018-08-20T22:00:00Z	5	i love the way that Apple products integrate seamlessly - watch, mac, phone... it makes life so easy. I have also had issues with broken phones where they have taken it in for a discount on a new replacement. Tech support have been great, software rarely crashes in comparison with other systems.. all in all, i feel like apple are a company that add value to my life by making everything easy and beautiful.
cie_B	Ivor Twydell	2018-08-19T22:00:00Z	1	I bought an iMac in late 2015 that in late March this year - 2018 - would not switch on. Took it to Apple in Bristol. They replaced the power supply unit and charged me £160. In July this year - less than 4 months later - the same problem occurred. This time I took it to an authorised dealer in Exeter (as it was much quicker to get an appointment with them than Bristol). They diagnosed the same issue. They asked Apple to cover the cost and Apple said no. The dealer - Stormwatch - advised me to take it up personally with Apple. However, as this was going to take time to do and I urgently needed the machine back for work, I asked them to go ahead and repair and I paid them for this. I then contacted Apple who agreed to cover the cost of the repair (in their language they said they would 'authorise an exemption'). Two days later I was asked to collect the repaired machine and expected a refund, however, on arrival was told that Apple would only cover the cost if Stormfront REMOVED the part they had just fitted and REPLACED with another part from Apple. This would have meant a wasted journey and another 5 day delay. They advised me to take it up with Apple. I collected the iMac and have since taken it up with Apple. They at first admitted that they would bare the cost but then changed tack and said that as I had paid Stormfront it is up to them to make a refund. No apology or recognisance that they either fitted a defective part or did not repair to correctly in March, no taking responsibility to put this right when it would be so simple to do so. I've been a long term Apple user however I've come to the view that even though they are an incredibly rich company they actually don't really care about customers and have no idea about customer service. Just because the individuals that front up the Apple customer interface are nice young men and woman doesnt mean it is good customer care. Really, really disappointed
cie_B	LinaBean	2018-08-19T22:00:00Z	3	Siri is an idiot, dont know why shes even a feature. if youre going to program a ‘robot’ who’s supposed to help/shorten a process at least make it smart enough to understand what the f*** we are saying. im trying to spell a very odd name of a woman who climbed mt. everest. i cant find anything because when i ask siri to google her she thinks im saying something that makes absolutely no sense. even if its not something slightly difficult i get p*ssed off at the fact i have to repeat myself 30 effing times and start screaming at my phone. Siri just is not anything intelligent or helpful and i hope Bixby users find Bixby much more relaible.
cie_B	Joydin George	2018-08-19T22:00:00Z	1	It has begun Tim Cook. Mark my words I will prevail and the hat tipping emoji shall soon be implemented into your collection. Days I have pondered on how to go about this attack and I realize now that alone I will not prevail. *pan left* I need YOU. That's right, YOU. Join my fight brothers and sisters and lets charge the mighty castle. Let us fight for the emoji we truly deserve only resting around a nice campsite admiring our triumph. Come now ye of little faith, come and let me show you the power we truly possess
cie_B	Gordon McDonald	2018-08-17T22:00:00Z	1	"Genius Bar guy (having been unable to fix a faulty screen) told be to turn up on the Saturday morning for an 'emergency' appointment rather than hang around for two hours. Turned up at 09:30 on the Sat morning to be first in the queue. Bingo. Got in store only to be told (a little too gleefully) that the next collection slot was 2pm. With no other option, I had to hang around (Westfield) for four painful hours. So I go back in at 13.58 and the snarky, slimy, American guy tells me ""You do realise you are early?"". I mean, what a waste of space. Once told to take a seat, I had to wait until 14.40. Very unimpressed."
cie_B	Renny Hammond	2018-08-17T22:00:00Z	1	My iPhone 6 recently stopped working so I arranged a repair through Apple. I was told the maximum repair cost would be £306 BUT I would be contacted once they’d assessed the phone to confirm the actual cost. Within a few days they sent me an invoice for £306 and was told that’s what I would be charged. As an aside, two years ago I took my phone for a swim ( !) and the cost of repair was £65, very reasonable. I called to complain that I hadn’t been given the option of no repair as promised but was basically told ‘tough’. I spoke to the ‘most senior man you can speak to at Apple’ (!) and he told me he could do nothing about it but feedback to the original handlers manager. He couldn’t even listen to the original call to verify the information I was given was incorrect! Utterly useless. Apple do not care about their customers. Why should they when they’re the richest company in the world?UPDATE: 04/09/18. I have not received my phone back. It has been ‘lost in transit’ and Apple are sending me another. Even this has been badly handled. The person who is dealing with the case rarely contacts me despite me sending emails and although he gave me his direct line I have never got through to him. I have to chase all the time. We’ll see if I receive this phone.
cie_B	Rachel	2018-08-16T22:00:00Z	3	Apple products are fantastic. 5 Stars!Accessories and the need to replace them every few months. 2 Stars. Overall 3 is fair
cie_B	Ad	2018-08-16T22:00:00Z	3	Took time off work to be home for a next-day delivery.Received a text from the courier shortly after the arranged 1-hour time slot to let me know that no-one was home and they'd left a card. Either they went to the wrong address or they are lying.
cie_B	DEBBIE WILSON	2018-08-14T22:00:00Z	1	"One year ago I bought my I-phone through my provider Thumb Cellular. They set everything up for me, as i'm a senior citizen and not very good with technology. With all the passwords a person has to keep, and being older my family encouraged me to put them in my phone. Now to the phone problem. On August 8th 2018 I was on a group text and all of a sudden my phone went crazy. I took it to my provider on August 9th 2018. Because my passwords are in my phone they had to start account recovery. Well that went fine until they asked for my Credit Card numbers. It seems that the credit card associated with my account had expired. It would not accept the new one even though the account number was the same. Apparently you had to have the old expiration date and the old three digit number. When is the last time anyone kept their old expired credit card, because they might need it for their Apple account. So fast forward one week to August 15th phone not fixed because no apple password. Received an email on Friday August 10th, stating that I would receive a call from Apple on August 23rd at 12:28 pm to reset my password. Now I do understand having security measures, but as I told the representatives I spoke with at Apple today, once I was verified from Thumb Cellular, and through the apple email as the owner of the account, they should have sent a password reset right away. It sounds so stupid the reason for not sending it now. I ask everyone at Apple who reads this to look at their policy . Imagine if your mate collapsed in Cardiac Arrest, and I being a nurse said, "" well we really don't know if that is Joe, but we will start CPR on August 23 at 12:28pm. You scream no I need you to start it now!""  You yell ""no call 911 for an ambulance,"" and the dispatcher says, ""well really this is your fault, you should have left his name band from the hospital when he born, so that we would really know it was him.""  I learned two lessons do not buy an Apple Product, no information given on the important things that a person is to remember. The second lesson I learned is don't put passwords in your phone. The next thing is I doubt that anyone from Apple reads this and that they really don't care, because they are Apple and for TODAY they think that their company could never fail. Just a hint General Motors thought they were to big to fail too!"
cie_B	Nicholas Ramos	2018-08-13T22:00:00Z	1	"APPLE LOST MY WATCH DURING REPAIR, ACCEPTING NO ACCOUNTABILITY. I call 2 times a day, with same answer, ""we cannot locate your watch, and at this time there is nothing we can do. 4 days after the guaranteed return date (2-4 days),  and calling, a Senior Adviser in customer relations notified me that they gave it to another customer, and it is noted that my watch was received, and your apple care claim is now closed... I STILL HAVE NO WATCH REPLACEMENT. Call customer care to verify what I am saying, case number 100605641143. DO NOT GO TO THIS STORE OR BUY APPLE CARE, use you carriers insurance, they offer same day replacement (excluding weekends and holidays).Update, a month later Apple replaced my watch, and sent me an apology gift. Apple admits fault, and customer relations was able to make things right."
cie_B	Sahily Victoria	2018-08-12T22:00:00Z	1	my Iphonex is no even 4 months old and is acting up was getting super hot all the time, plus one day was walking in the park and stared raining and i was unable to cover my self so the phone got wet, but it wasn't like crazy wet, after a minute the phone  got shut off. I took it to the apple store and they said is nothing they can do. their only option all the time is get a new one really?. they  said the 1 yrs guarantee doesn't cover water damage. But this phone is not suppose to be water resistance? how come just with a rain just when bad?but no only that when I told the CSR in the store that my phone was getting super hot ( days before the rain) and turning off and on  he didn't care He just asked: How you will pay for your replacement? We can take credit card. Really that's all?  So that's  how apple  care about their customer ?  this is crazy.  so what is my option pay more money? for your crappy phone and your poor customer service.
cie_B	Showkat Nabi	2018-08-12T22:00:00Z	2	only brand take money not good for use bcz all app's need purchaseing every time need payment it is not a fair this is only a big business only business that is it. I have iphone 6, i already take new one before one month but i sell this iphone 6. I really hate iphone bcz of app purchase.plz and plz no one can buy iphone brand.
cie_B	jacqueline michael	2018-08-11T22:00:00Z	1	Apple is increasingly getting more annoying and inconvenient with their security stuff. I bought a new iPhone  7 because my old one is completely messed one won't come on. And I wanted to sign in with my old  Apple ID  to do that I need a verification code which s is either sent to my old phone(but can't access it) or texted to my number(which I've  changed so can't use that optuoj, I can't put my old sim  into the new one  I'll still need go past verification thing before i can access my text messages, so I tried to log in on my laptop to get the code but nooooo, even my laptop is asking for the stupid code, and saying If I can't use either options I should come back when I can! FFS! So my only option is to borrow a phone to put my old SIM, So long n inconvenient! Very miffed!Fix it pls!
cie_B	Lil Kulada	2018-08-11T22:00:00Z	1	I am so fu(king done right now.my phone is ony 1 years old and already is sh!t.it started were my phone randomly deleted all my history.i didnt even do anything!then it keeps restoring my vids and pictures.wাf?now sometimes randomly the screen turns black and reloads.WHAT THE HELL.And then IT FU€KING DELETED ALL MY NOTES.SOME OF THAT SH!T WAS VERY IMPORTANT AND LITERALLY I COULD LOOSE MONEY FROM THIS.WHAT THE FU€K IS GOING ON.NOW I CANT GET IT BACK BECAUSE IT IS NOT SIGHED UP TO AN EMAIL.DONT GET APPLE PRODUCTS!THEY FU€K UP YOUR PHONE SO YOU BUY A NEW ONE.heres some other sh!t wrong with apple:chargers made to break soon,very little storage,overal SH!T.i better get my fu€kingvnotes back and after that im uplaoding them to icloud and never using apple again.FU€K APPLE.
cie_B	Tina Learmonth	2018-08-11T22:00:00Z	1	At the end of November 2017, I bought an a top of the range iphone X,  and on the sales person's advice had apple fit a glass screen protector and bought a silicone protective case. Over the past few months, the silicone covering on the case has peeled off, the screen protector has cracked and bits of that have also peeled off. These two add-ons cost £65 in total and it seems to me they should last more than a few months. They both seem unfit for the purpose they were sold.Yesterday was the first opportunity I have had to take the phone to the Apple Store with the view to getting them replaced. I was astonished when the store assistant told me that Apple did not guarantee them. Furthermore he added if I should drop the phone and the screen cracked or it were to sustain any damage a replacement screen was over £200. Fear prevailed and I bought replacements thus shelling out an additional £65.Poor show Apple!!!! Looks like I have to factor in £130 per annum to protect crappy screens and substandard silicone cases.
cie_B	C. Larsen	2018-08-10T22:00:00Z	1	I don't understand how they think keeping customers on repeated holds for over 45 minutes, and still not offer a replacement for a watch that does not work through no fault of my own, after only 6 months.  I have bought 3 apple tvs, 3 apple watches, countless iphones, 6 ipads, even multiple ipods.  Geez apple you are so loyal to the customers that have made you the richest corporation in the history of mankind.
cie_B	giuseppe lopiccolo	2018-08-10T22:00:00Z	1	I forgot the answers to my security questions and I tried to reset it but it said insufficient info I’m not contacting support because I’ve had people hang up on me when I stated the problem
cie_B	Boss 2016	2018-08-09T22:00:00Z	1	The WORST customer service I have EVER experienced in my life! The First Lady hung up on me the second fool tried to tell me that I lived in Canada and have made 900 dollars in purchases for a online casino I’ve NEVER played in my life! These people are rude, dishonest, crooks!!! DO NOT put your personal information in their stupid phones you will regret it!!
cie_B	John Ragsdale	2018-08-09T22:00:00Z	1	‪Disappointed with #AppleWatch support. I have 8 Apple devices in my fam; spent $15k+ w/Apple over the last sev years, but they would not replace the #applewatch that I bought 7 mos ago that literally fell apart when I was in my car. #NPS rating of 1. ‬
cie_B	disappointed	2018-08-08T22:00:00Z	1	"Apple Store (online) shipped iPhone without SIM card & told me that it was my responsiblity to get SIM card from Verizon. (Verizon told me that Apple Store has Verizon SIM cards.) Decided to return phone to Apple Store & order phone through Verizon. But - Apple ""locked"" my phone line and I'm unable to upgrade through Verizon until after Apple receives the iPhone (even though it doesn't work without SIM card). Buy your phone through your provider and let them get the profit! I don't know why Apple tolerates such poor customer service in their online Apple Store."
cie_B	Greg Dawson	2018-08-08T22:00:00Z	4	Best laptop around with MBP. But I wish their Apple care reservation wait was shorter. The quality of the service is good but not enough manpower I feel.
cie_B	Stratos	2018-08-08T22:00:00Z	2	"Products are insanely expensive when comparing systems with the same specs, you're only paying for the ""brand"" or the OS.If you have a hardware issue, good luck! You'll pay a lot more because you'll need to find a ""licensed Apple rep"" and Apple is counter-intuitive when it comes to tech support, a small issue on a normal product is a big issue in an Apple product that will cost more and they'll likely throw out the bloody thing because Apple either makes things hard to diagnose/fix or it cost too much for them.The only reason to get an Apple product is if you have extra cash and willing to spend it on a product that simply looks better to you."
cie_B	bradlp29	2018-08-06T22:00:00Z	1	"Never buy a Mac if you want an honest company. They lie and are incompetent. We bought an iMac from Apple online 7/16Order W589405707Serial C02X304MJ1G9Case ID 100600995249Didn't come on day of deliver/y 7/23. Why? Apple wrote the wrong address. We had to contact the shipping company and fix the problem and received 7/24- Apple did nothing expect apologize for the inconvenience.Following Tuesday 7/31 my wife goes to turn on the computer and it gives her a huge electrical jolt leaving her left arm numb for about 5 hours. We call customer service and say the computer is bad and that we want a replacement, customer service lies and says that isn't possible, so we say ""Fine pickup the computer and give us a refund"" CS again lies and says that isn't possible. That the computer can only be serviced.I check online to see if others have had the same problem and find refunds & repairs from Apple's own web site saying we can return our computer with 14 days of receiving (which it is/was).So we call CS again to find out why they lied - of course they wouldn't answer, just CS doesn't do refunds, just service. But we get the repair service cancelled and then are giving the Apple online store number and setup to return the computer. What happens, On 8/5 Apple calls and admits it screwed up again and sent the iMac into repairs. On 8/7 today, the iMac showed up in my garage. Apparently Apple isn't capable of sending a computer from their repairs division to their online store division.  We call CS to find out what's up. They say we have to call the online store again and set up another pickup because they can't do it. Is this really legally our responsibility? We sent the iMac to Apple using their print out address. Why do we have to deal with it again.Anyways, we call Online and now the new pickup is 8/9 and our refund won't be done until after 8/18 - after credit card is due, when we were initially told by 8/13 before credit card is due. So another headache in the making.I have to wonder is Apple really this incompetent or is it because my wife is Japanese and doesn't understand the legal system well? (My wife had to take care of most of it because of my work schedule.) #AppleScrewsJapaneseCustomers"
cie_B	mario	2018-08-06T22:00:00Z	1	"So bad. Macbook little speaker failed (fuzzy crackly sounding) and laptop is 2 months over warranty. They want $700.00 to replace.... One trillion dollar company and they screw you to get there.Never buying Apple again. So evil - zero care about the little guy (or girl)Yesterday I switched to an Android phone as well. Bye bye apple, you are rotten. Maybe you could sell off Steve Jobs mega million dollar yacht and fix all the problems for defects across the world. Sorry, you don't know what ""care"" means. Thieves."
